datetime,stock_code,action,volume,price,amount,strategy_name,source
2025-09-15 09:30:00,601699,SELL,300.0,13.738625771141052,4121.587731342315,煤炭周期优选动态轮动策略,绩效1
2025-09-15 09:30:00,601225,BUY,100.0,20.35217081680298,2035.21708168029,煤炭周期优选动态轮动策略,绩效1
2025-09-22 09:30:00,600121,BUY,2600.0,4.080407923698425,10609.0606016159,煤炭周期优选动态轮动策略,绩效1
2025-09-22 09:30:00,601699,SELL,700.0,14.938505580425264,10456.953906297684,煤炭周期优选动态轮动策略,绩效1
2025-09-22 09:30:00,601225,BUY,200.0,20.43202232227325,4086.40446445465,煤炭周期优选动态轮动策略,绩效1
2025-09-29 09:30:00,600121,SELL,1000.0,4.069593171644211,4069.593171644212,煤炭周期优选动态轮动策略,绩效1
2025-09-29 09:30:00,601101,BUY,400.0,7.260726228904724,2904.29049156188,煤炭周期优选动态轮动策略,绩效1
2025-09-29 09:30:00,600740,BUY,2200.0,3.890389104914665,8558.85603081226,煤炭周期优选动态轮动策略,绩效1
2025-09-29 09:30:00,601225,SELL,100.0,20.05799346599579,2005.799346599579,煤炭周期优选动态轮动策略,绩效1
2025-10-09 09:30:00,600121,SELL,1500.0,4.169583076286316,6254.374614429475,煤炭周期优选动态轮动策略,绩效1
2025-10-09 09:30:00,601101,SELL,600.0,7.44925480928421,4469.552885570526,煤炭周期优选动态轮动策略,绩效1
2025-10-09 09:30:00,600740,SELL,1900.0,4.069593171644211,7732.227026124001,煤炭周期优选动态轮动策略,绩效1
2025-10-09 09:30:00,601699,BUY,100.0,14.581457923698425,1458.14579236984,煤炭周期优选动态轮动策略,绩效1
2025-10-09 09:30:00,601225,BUY,100.0,20.422042076301576,2042.20420763015,煤炭周期优选动态轮动策略,绩效1
2025-10-13 09:30:00,600121,BUY,1100.0,4.250425,4675.4675,煤炭周期优选动态轮动策略,绩效1
2025-10-13 09:30:00,601101,BUY,700.0,7.520751980924606,5264.52638664722,煤炭周期优选动态轮动策略,绩效1
2025-10-13 09:30:00,600740,BUY,1200.0,4.100409904623032,4920.49188554763,煤炭周期优选动态轮动策略,绩效1
2025-10-13 09:30:00,601225,BUY,100.0,20.562055465888974,2056.20554658889,煤炭周期优选动态轮动策略,绩效1
2025-10-20 09:30:00,600121,SELL,8400.0,5.4494548092842106,45775.42039798737,煤炭周期优选动态轮动策略,绩效1
2025-10-20 09:30:00,601101,BUY,600.0,8.010801228904723,4806.48073734283,煤炭周期优选动态轮动策略,绩效1
