product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
GZ2000_综合_v10,,002064.XSHE,华峰化学,SELL,7.42,1400.0,-10388.0,2023-07-21 09:34:00,2023-07-21
GZ2000_综合_v10,,000723.XSHE,美锦能源,SELL,7.63,1200.0,-9156.0,2023-07-21 09:34:00,2023-07-21
GZ2000_综合_v10,,000157.XSHE,中联重科,SELL,6.62,1400.0,-9268.0,2023-07-24 09:34:00,2023-07-24
GZ2000_综合_v10,,000408.XSHE,藏格矿业,SELL,24.24,400.0,-9696.0,2023-07-25 09:34:00,2023-07-25
GZ2000_综合_v10,,002120.XSHE,韵达股份,BUY,10.01,900.0,9009.0,2023-07-26 09:34:00,2023-07-26
GZ2000_综合_v10,,002414.XSHE,高德红外,BUY,8.29,1200.0,9948.0,2023-07-26 09:34:00,2023-07-26
GZ2000_综合_v10,,300601.XSHE,康泰生物,BUY,29.31,300.0,8793.0,2023-07-26 09:34:00,2023-07-26
GZ2000_综合_v10,,601236.XSHG,红塔证券,BUY,7.74,1200.0,9288.0,2023-07-26 09:34:00,2023-07-26
GZ2000_综合_v10,,000157.XSHE,中联重科,BUY,6.81,1400.0,9534.0,2023-07-27 09:34:00,2023-07-27
GZ2000_综合_v10,,159941.XSHE,纳指ETF,SELL,0.845,22200.0,-18759.0,2023-08-03 09:34:00,2023-08-03
GZ2000_综合_v10,,159980.XSHE,有色ETF,BUY,1.579,11800.0,18632.2,2023-08-03 09:34:00,2023-08-03
GZ2000_综合_v10,,601236.XSHG,红塔证券,SELL,8.55,1200.0,-10260.0,2023-08-08 09:40:00,2023-08-08
GZ2000_综合_v10,,000301.XSHE,东方盛虹,BUY,12.67,800.0,10136.0,2023-08-09 09:34:00,2023-08-09
GZ2000_综合_v10,,159980.XSHE,有色ETF,SELL,1.555,11800.0,-18349.0,2023-08-10 09:34:00,2023-08-10
GZ2000_综合_v10,,510300.XSHG,300ETF,BUY,4.052,4500.0,18234.0,2023-08-10 09:34:00,2023-08-10
GZ2000_综合_v10,,002120.XSHE,韵达股份,SELL,10.4,900.0,-9360.0,2023-08-14 09:34:00,2023-08-14
GZ2000_综合_v10,,002414.XSHE,高德红外,SELL,7.7,1200.0,-9240.0,2023-08-14 09:34:00,2023-08-14
GZ2000_综合_v10,,000157.XSHE,中联重科,SELL,6.42,1400.0,-8988.0,2023-08-14 09:34:00,2023-08-14
GZ2000_综合_v10,,000301.XSHE,东方盛虹,SELL,12.12,800.0,-9696.0,2023-08-14 09:34:00,2023-08-14
GZ2000_综合_v10,,300601.XSHE,康泰生物,SELL,28.81,300.0,-8643.0,2023-08-16 09:34:00,2023-08-16
GZ2000_综合_v10,,510300.XSHG,300ETF,SELL,3.814,4500.0,-17163.0,2023-08-22 09:34:00,2023-08-22
GZ2000_综合_v10,,518880.XSHG,黄金ETF,BUY,4.432,4100.0,18171.2,2023-08-22 09:34:00,2023-08-22
GZ2000_综合_v10,,601216.XSHG,君正集团,BUY,4.35,2200.0,9570.0,2023-08-29 09:34:00,2023-08-29
GZ2000_综合_v10,,000408.XSHE,藏格矿业,BUY,22.36,400.0,8944.0,2023-08-29 09:34:00,2023-08-29
GZ2000_综合_v10,,600219.XSHG,南山铝业,BUY,3.18,3100.0,9858.0,2023-08-29 09:34:00,2023-08-29
GZ2000_综合_v10,,002064.XSHE,华峰化学,BUY,6.98,1400.0,9772.0,2023-08-29 09:34:00,2023-08-29
GZ2000_综合_v10,,600383.XSHG,金地集团,BUY,7.62,1200.0,9144.0,2023-08-29 09:34:00,2023-08-29
GZ2000_综合_v10,,600383.XSHG,金地集团,SELL,7.29,1200.0,-8748.0,2023-08-31 14:00:00,2023-08-31
GZ2000_综合_v10,,000157.XSHE,中联重科,BUY,6.82,1400.0,9548.0,2023-09-04 09:34:00,2023-09-04
GZ2000_综合_v10,,000408.XSHE,藏格矿业,SELL,23.41,400.0,-9364.0,2023-09-12 09:34:00,2023-09-12
GZ2000_综合_v10,,600219.XSHG,南山铝业,SELL,3.24,3100.0,-10044.0,2023-09-12 09:34:00,2023-09-12
GZ2000_综合_v10,,002064.XSHE,华峰化学,SELL,7.3,1400.0,-10220.0,2023-09-12 09:34:00,2023-09-12
GZ2000_综合_v10,,000157.XSHE,中联重科,SELL,6.92,1400.0,-9688.0,2023-09-12 09:34:00,2023-09-12
GZ2000_综合_v10,,601216.XSHG,君正集团,SELL,4.21,2200.0,-9262.0,2023-09-15 09:34:00,2023-09-15
GZ2000_综合_v10,,159985.XSHE,豆粕ETF,SELL,2.26,9100.0,-20566.0,2023-09-19 09:34:00,2023-09-19
